epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants
110,2021-03-11,Brazil,PR,TOTAL,99,13159,4330,745898,13159,745898,115.08702,6523.53337,0.01764,532094,16364,2503057,21891.43269,450589,3.94080,149832,1.31041,,
110,2021-03-11,Brazil,RJ,TOTAL,190,34083,2094,601666,34083,601666,197.41160,3484.90001,0.05665,561774,52017,2313502,13399.99790,723402,4.19001,200965,1.16401,,
110,2021-03-11,Brazil,RN,TOTAL,28,3885,1251,181225,3829,178582,110.78309,5167.73871,0.02144,127103,93241,635939,18134.17899,133551,3.80829,46844,1.33578,,
110,2021-03-11,Brazil,RO,TOTAL,38,3278,1613,162818,3278,162818,184.44485,9161.36111,0.02013,139757,217547,431533,24281.28121,52748,2.96800,14618,0.82252,,
110,2021-03-11,Brazil,RR,TOTAL,10,1226,333,85242,1216,84909,202.39005,14071.88644,0.01438,77828,38073,191075,31542.96827,26539,4.38110,12698,2.09621,,
110,2021-03-11,Brazil,RS,TOTAL,276,14363,6847,720461,14363,720461,126.24328,6332.47662,0.01994,665869,20447,2855545,25098.75199,573056,5.03686,172760,1.51847,,
110,2021-03-11,Brazil,SC,TOTAL,100,8377,5501,717454,8377,717454,116.91902,10013.61101,0.01168,672006,127721,1683529,23497.26189,267902,3.73915,81351,1.13543,,
110,2021-03-11,Brazil,SE,TOTAL,15,3072,252,157340,3072,157340,133.64099,6844.75024,0.01952,146808,2516,329561,14336.86751,85700,3.72820,31583,1.37395,,
110,2021-03-11,Brazil,SP,TOTAL,440,63010,14505,2164066,63010,2164066,137.21974,4712.78488,0.02912,1912917,1040579,9544530,20785.55677,2670866,5.81647,1013591,2.20734,,
110,2021-03-11,Brazil,TO,TOTAL,16,1639,1111,123537,1623,122426,104.20468,7854.26095,0.01327,106185,480,382125,24294.82232,54210,3.44657,16165,1.02774,,
110,2021-03-11,Brazil,TOTAL,TOTAL,2195,273335,77071,11294602,272889,11277717,129.08036,5333.78909,0.02420,9984822,5073647,37428587,17675.36289,9298511,4.39115,3314668,1.56533,,
110,2021-03-12,Brazil,AC,TOTAL,12,1106,315,61709,1106,61709,125.40607,6997.00091,0.01792,51797,38814,165878,18808.41559,27932,3.16713,6114,0.69325,,
110,2021-03-12,Brazil,AL,TOTAL,16,3170,864,138933,3166,138929,94.98534,4162.96489,0.02282,131777,13186,342211,10253.95245,104271,3.12436,40924,1.22624,,
110,2021-03-12,Brazil,AM,TOTAL,51,11482,1247,330010,11482,330010,277.03538,7962.41468,0.03479,281825,418,812341,19599.99971,336011,8.10721,98799,2.38380,,
110,2021-03-12,Brazil,AP,TOTAL,8,1177,384,87479,1177,87479,139.16955,10343.59625,0.01345,69433,1565,149895,17723.72066,26909,3.18174,3472,0.41053,,
110,2021-03-12,Brazil,BA,TOTAL,101,13062,5124,735666,13062,735666,87.82320,4946.29755,0.01776,701553,166415,1978117,13299.99656,649563,4.36738,244774,1.64575,,
110,2021-03-12,Brazil,CE,TOTAL,59,12175,5749,465531,12145,462466,133.32124,5097.75541,0.02615,332869,55218,1514186,16580.95781,398043,4.35873,161847,1.77229,,
110,2021-03-12,Brazil,DF,TOTAL,34,5082,1565,314521,5082,314521,168.54223,10430.94677,0.01616,292406,719,782118,25938.58987,169603,5.62481,65696,2.17878,,
110,2021-03-12,Brazil,ES,TOTAL,31,6691,1510,342446,6686,342213,166.49870,8521.41888,0.01954,323220,204005,1022712,25449.14337,167304,4.16319,54296,1.35110,,
110,2021-03-12,Brazil,GO,TOTAL,105,9508,2713,431294,9465,429931,135.47336,6145.23006,0.02205,406999,346882,879197,12527.11106,279056,3.97609,76272,1.08675,,
110,2021-03-12,Brazil,MA,TOTAL,27,5440,984,227156,5440,227156,76.88849,3210.60338,0.02395,209808,1475,555587,7852.61889,228975,3.23631,74584,1.05416,,
110,2021-03-12,Brazil,MG,TOTAL,213,20300,9912,956468,20300,956468,95.89589,4518.29299,0.02122,869697,2528192,3316118,15665.12703,794941,3.75525,367143,1.73436,,
110,2021-03-12,Brazil,MS,TOTAL,21,3584,1199,193629,3563,192430,128.96790,6967.61337,0.01851,177886,7360,620149,22315.65758,147383,5.30348,72089,2.59408,,
110,2021-03-12,Brazil,MT,TOTAL,69,6291,2057,271212,6172,268720,180.54416,7783.45950,0.02320,250662,37379,962546,27623.91712,111054,3.18712,49389,1.41741,,
110,2021-03-12,Brazil,PA,TOTAL,46,9290,1288,382212,9244,380924,107.98728,4442.84549,0.02431,356032,1254,980727,11400.00453,243868,2.83473,75158,0.87364,,
110,2021-03-12,Brazil,PB,TOTAL,33,4865,1365,235619,4865,235619,121.07631,5863.90127,0.02065,171123,56796,763570,19003.13255,182530,4.54266,58875,1.46523,,
110,2021-03-12,Brazil,PE,TOTAL,49,11318,1566,314793,11318,314793,118.42540,3293.82297,0.03595,270462,4036,1284054,13435.64362,432557,4.52604,160983,1.68444,,
110,2021-03-12,Brazil,PI,TOTAL,29,3606,1133,185192,3577,184059,110.16651,5657.78053,0.01947,179501,948,565099,17264.27773,108762,3.32278,36084,1.10240,,
110,2021-03-12,Brazil,PR,TOTAL,176,13335,5664,751562,13335,751562,116.62629,6573.07002,0.01774,536649,16364,2512456,21973.63520,458954,4.01396,154134,1.34804,,
110,2021-03-12,Brazil,RJ,TOTAL,127,34210,2505,604171,34210,604171,198.14719,3499.40918,0.05662,563612,52017,2313502,13399.99790,734700,4.25544,203413,1.17819,,
110,2021-03-12,Brazil,RN,TOTAL,0,3885,0,181225,3857,179824,110.78309,5167.73871,0.02144,127103,93241,635939,18134.17899,136635,3.89623,48787,1.39119,,
110,2021-03-12,Brazil,RO,TOTAL,35,3313,1227,164045,3313,164045,186.41421,9230.40133,0.02020,143837,217547,439733,24742.67468,54682,3.07682,15861,0.89246,,
110,2021-03-12,Brazil,RR,TOTAL,6,1232,330,85572,1226,85242,203.38054,14126.36337,0.01440,79054,38073,191334,31585.72440,27247,4.49798,13468,2.22332,,
110,2021-03-12,Brazil,RS,TOTAL,191,14554,10017,730478,14554,730478,127.92207,6420.52083,0.01992,674389,20447,2882060,25331.80502,576337,5.06570,189218,1.66313,,
110,2021-03-12,Brazil,SC,TOTAL,125,8502,6653,724107,8502,724107,118.66366,10106.46791,0.01174,676764,127721,1726340,24094.78131,280220,3.91107,91384,1.27546,,
110,2021-03-12,Brazil,SE,TOTAL,16,3088,195,157535,3088,157535,134.33703,6853.23331,0.01960,146808,2516,329561,14336.86751,89547,3.89556,31944,1.38966,,
110,2021-03-12,Brazil,SP,TOTAL,521,63531,15720,2179786,63531,2179786,138.35435,4747.01904,0.02915,1914946,1040579,9544530,20785.55677,2724975,5.93430,1056944,2.30175,,
110,2021-03-12,Brazil,TO,TOTAL,21,1660,1185,124722,1639,123537,105.53982,7929.60112,0.01331,107756,480,385111,24484.66684,55596,3.53469,18413,1.17067,,
110,2021-03-12,Brazil,TOTAL,TOTAL,2122,275457,82471,11377073,275105,11363380,130.08245,5372.73539,0.02421,10047968,5073647,37655071,17782.31822,9547655,4.50881,3470065,1.63871,,
110,2021-03-13,Brazil,AC,TOTAL,11,1117,623,62332,1117,62332,126.65332,7067.64104,0.01792,51948,38814,167093,18946.18084,27932,3.16713,6114,0.69325,,
110,2021-03-13,Brazil,AL,TOTAL,12,3182,712,139645,3182,139645,95.34491,4184.29913,0.02279,132302,13186,344768,10330.56997,109039,3.26723,41766,1.25147,,
110,2021-03-13,Brazil,AM,TOTAL,34,11516,1162,331172,11516,331172,277.85572,7990.45118,0.03477,281825,418,812341,19599.99971,338434,8.16567,100525,2.42545,,
110,2021-03-13,Brazil,AP,TOTAL,4,1181,313,87792,1181,87792,139.64251,10380.60565,0.01345,69888,1565,149895,17723.72066,28098,3.32233,3529,0.41727,,
110,2021-03-13,Brazil,BA,TOTAL,97,13159,4482,740148,13159,740148,88.47538,4976.43256,0.01778,705995,166415,1978117,13299.99656,667336,4.48688,257039,1.72822,,
110,2021-03-13,Brazil,CE,TOTAL,64,12239,4192,469723,12196,468097,134.02207,5143.65953,0.02606,334289,55218,1523249,16680.20137,398043,4.35873,161847,1.77229,,
110,2021-03-13,Brazil,DF,TOTAL,15,5097,1660,316181,5097,316181,169.03970,10485.99992,0.01612,293288,719,782118,25938.58987,169719,5.62865,65765,2.18107,,
110,2021-03-13,Brazil,ES,TOTAL,17,6708,1345,343791,6706,343725,166.92173,8554.88784,0.01951,323830,204005,1075551,26763.98791,167304,4.16319,54296,1.35110,,
110,2021-03-13,Brazil,GO,TOTAL,39,9547,1801,433095,9537,432519,136.02905,6170.89135,0.02204,409911,346882,883888,12593.95009,279056,3.97609,79516,1.13297,,
110,2021-03-13,Brazil,MA,TOTAL,29,5469,848,228004,5469,228004,77.29838,3222.58893,0.02399,209808,1475,555587,7852.61889,239487,3.38489,76399,1.07982,,
110,2021-03-13,Brazil,MG,TOTAL,206,20506,7421,963889,20506,963889,96.86902,4553.34932,0.02127,875318,2528192,3316118,15665.12703,794941,3.75525,367143,1.73436,,
110,2021-03-13,Brazil,MS,TOTAL,30,3614,717,194346,3584,193629,130.04743,6993.41414,0.01860,178699,7360,623560,22438.40019,150953,5.43195,76264,2.74431,,
110,2021-03-13,Brazil,MT,TOTAL,39,6330,553,271765,6219,270169,181.66342,7799.32994,0.02329,250662,37379,962546,27623.91712,111787,3.20815,50203,1.44077,,
110,2021-03-13,Brazil,PA,TOTAL,39,9329,660,382872,9290,382212,108.44062,4450.51736,0.02437,357208,1254,980727,11400.00453,245105,2.84911,76909,0.89399,,
110,2021-03-13,Brazil,PB,TOTAL,31,4896,1694,237313,4896,237313,121.84782,5906.06021,0.02063,171130,56796,763570,19003.13255,188605,4.69385,59967,1.49241,,
110,2021-03-13,Brazil,PE,TOTAL,39,11357,1631,316424,11357,316424,118.83348,3310.88887,0.03589,270462,4036,1284054,13435.64362,436374,4.56598,163134,1.70695,,
110,2021-03-13,Brazil,PI,TOTAL,17,3623,652,185844,3606,185192,110.68588,5677.69971,0.01949,181178,948,568778,17376.67446,110318,3.37031,36709,1.12149,,
110,2021-03-13,Brazil,PR,TOTAL,157,13492,6229,757791,13492,757791,117.99939,6627.54810,0.01780,540258,16364,2526448,22096.00753,458954,4.01396,154134,1.34804,,
110,2021-03-13,Brazil,RJ,TOTAL,94,34304,2281,606452,34304,606452,198.69165,3512.62092,0.05657,565339,52017,2313502,13399.99790,759525,4.39923,232902,1.34899,,
110,2021-03-13,Brazil,RN,TOTAL,34,3919,0,181225,3880,180125,111.75262,5167.73871,0.02163,127103,93241,635939,18134.17899,137440,3.91918,49002,1.39732,,
110,2021-03-13,Brazil,RO,TOTAL,33,3346,701,164746,3346,164746,188.27104,9269.84484,0.02031,145043,217547,442780,24914.12173,55376,3.11587,17288,0.97275,,
110,2021-03-13,Brazil,RR,TOTAL,0,1232,195,85767,1232,85572,203.38054,14158.55428,0.01436,79054,38073,192317,31747.99962,27247,4.49798,13468,2.22332,,
110,2021-03-13,Brazil,RS,TOTAL,331,14885,9281,739759,14885,739759,130.83139,6502.09598,0.02012,683026,20447,2911172,25587.68432,589974,5.18556,199181,1.75070,,
110,2021-03-13,Brazil,SC,TOTAL,113,8615,4460,728567,8615,728567,120.24082,10168.71679,0.01182,676764,127721,1726340,24094.78131,280220,3.91107,91384,1.27546,,
110,2021-03-13,Brazil,SE,TOTAL,17,3105,716,158251,3105,158251,135.07658,6884.38141,0.01962,147365,2516,333106,14491.08538,89547,3.89556,31944,1.38966,,
110,2021-03-13,Brazil,SP,TOTAL,434,63965,15344,2195130,63965,2195130,139.29949,4780.43437,0.02914,1914946,1040579,9544530,20785.55677,2753228,5.99583,1068606,2.32715,,
110,2021-03-13,Brazil,TO,TOTAL,20,1680,670,125392,1660,124722,106.81139,7972.19852,0.01340,108181,480,388382,24692.63116,55925,3.55561,18728,1.19069,,
110,2021-03-13,Brazil,TOTAL,TOTAL,1956,277413,70343,11447416,277102,11439558,131.00616,5405.95433,0.02423,10084820,5073647,37786476,17844.37322,9669967,4.56657,3553762,1.67824,,
111,2021-03-14,Brazil,AC,TOTAL,5,1122,288,62620,1122,62620,127.22026,7100.29651,0.01792,51948,40681,167093,18946.18084,27932,3.16713,6114,0.69325,,
111,2021-03-14,Brazil,AL,TOTAL,16,3198,697,140342,3198,140342,95.82433,4205.18392,0.02279,132996,15803,344768,10330.56997,110250,3.30351,41872,1.25465,,
111,2021-03-14,Brazil,AM,TOTAL,23,11539,596,331768,11539,331768,278.41066,8004.83135,0.03478,281825,726,812341,19599.99971,339637,8.19469,100720,2.43015,,
111,2021-03-14,Brazil,AP,TOTAL,0,1181,255,88047,1181,88047,139.64251,10410.75708,0.01341,69989,1919,153573,18158.61072,28098,3.32233,3529,0.41727,,
111,2021-03-14,Brazil,BA,TOTAL,80,13239,2916,743064,13239,743064,89.01327,4996.03848,0.01782,709351,172030,1978117,13299.99656,685477,4.60885,261256,1.75657,,
111,2021-03-14,Brazil,CE,TOTAL,35,12274,1970,471693,12260,471213,134.40533,5165.23183,0.02602,336067,63333,1527375,16725.38277,398043,4.35873,161847,1.77229,,
111,2021-03-14,Brazil,DF,TOTAL,19,5116,1699,317880,5116,317880,169.66983,10542.34648,0.01609,296800,1225,782118,25938.58987,169719,5.62865,65765,2.18107,,
111,2021-03-14,Brazil,ES,TOTAL,12,6720,974,344765,6719,344669,167.22034,8579.12483,0.01949,324312,212277,1075551,26763.98791,167304,4.16319,54296,1.35110,,
111,2021-03-14,Brazil,GO,TOTAL,34,9581,1616,434711,9572,433298,136.51349,6193.91669,0.02204,411635,364370,886077,12625.13974,279056,3.97609,79853,1.13777,,
111,2021-03-14,Brazil,MA,TOTAL,14,5483,407,228411,5483,228411,77.49625,3228.34144,0.02400,209808,1618,555587,7852.61889,239487,3.38489,76399,1.07982,,
111,2021-03-14,Brazil,MG,TOTAL,144,20650,7490,971379,20650,971379,97.54926,4588.73159,0.02126,880053,2528192,3316118,15665.12703,794941,3.75525,367143,1.73436,,
111,2021-03-14,Brazil,MS,TOTAL,14,3628,536,194882,3614,194346,130.55122,7012.70176,0.01862,179506,2425,625749,22517.16993,152381,5.48333,76577,2.75557,,
111,2021-03-14,Brazil,MT,TOTAL,40,6370,467,272232,6258,270633,182.81137,7812.73228,0.02340,252033,39189,971947,27893.71456,111962,3.21318,50270,1.44269,,
111,2021-03-14,Brazil,PA,TOTAL,45,9374,832,383704,9329,382872,108.96370,4460.18855,0.02443,357208,1852,980727,11400.00453,246680,2.86742,76923,0.89416,,
111,2021-03-14,Brazil,PB,TOTAL,37,4933,1256,238569,4933,238569,122.76864,5937.31856,0.02068,171673,60593,763570,19003.13255,189827,4.72427,60315,1.50107,,
111,2021-03-14,Brazil,PE,TOTAL,26,11383,1104,317528,11383,317528,119.10553,3322.44053,0.03585,275105,4916,1284054,13435.64362,441346,4.61800,163867,1.71462,,
111,2021-03-14,Brazil,PI,TOTAL,24,3647,257,186101,3623,185844,111.41910,5685.55129,0.01960,181374,1317,569521,17399.37377,111304,3.40044,37090,1.13313,,
111,2021-03-14,Brazil,PR,TOTAL,93,13585,3852,761643,13585,761643,118.81276,6661.23723,0.01784,542060,14936,2526448,22096.00753,458954,4.01396,154134,1.34804,,
111,2021-03-14,Brazil,RJ,TOTAL,25,34329,268,606720,34329,606720,198.83645,3514.17320,0.05658,566038,52017,2313502,13399.99790,759525,4.39923,232902,1.34899,,
111,2021-03-14,Brazil,RN,TOTAL,18,3937,538,181763,3919,180310,112.26590,5183.08010,0.02166,127103,53902,635939,18134.17899,138109,3.93826,49249,1.40436,,
111,2021-03-14,Brazil,RO,TOTAL,21,3367,692,165438,3367,165438,189.45266,9308.78195,0.02035,145043,227643,442780,24914.12173,55376,3.11587,17288,0.97275,,
111,2021-03-14,Brazil,RR,TOTAL,0,1232,89,85856,1232,85767,203.38054,14173.24654,0.01435,79054,38624,192806,31828.72453,27247,4.49798,13468,2.22332,,
111,2021-03-14,Brazil,RS,TOTAL,72,14957,3107,742866,14957,742866,131.46423,6529.40489,0.02013,688447,22148,2924060,25700.96312,598618,5.26154,205012,1.80195,,
111,2021-03-14,Brazil,SC,TOTAL,80,8695,2401,730968,8695,730968,121.35739,10202.22790,0.01190,676764,134194,1726340,24094.78131,280220,3.91107,91384,1.27546,,
111,2021-03-14,Brazil,SE,TOTAL,18,3123,549,158800,3123,158800,135.85964,6908.26451,0.01967,147365,4610,333106,14491.08538,89547,3.89556,31944,1.38966,,
111,2021-03-14,Brazil,SP,TOTAL,158,64123,7853,2202983,64123,2202983,139.64357,4797.53620,0.02911,1938517,1053251,9544530,20785.55677,2761244,6.01329,1070510,2.33130,,
111,2021-03-14,Brazil,TO,TOTAL,17,1697,739,126131,1680,125392,107.89222,8019.18282,0.01345,108496,1885,389596,24769.81510,55925,3.55561,18728,1.19069,,
111,2021-03-14,Brazil,TOTAL,TOTAL,1070,278483,43448,11490864,278229,11483370,131.51146,5426.47231,0.02424,10140570,5115676,37823393,17861.80699,9718209,4.58935,3568455,1.68518,,
111,2021-03-15,Brazil,AC,TOTAL,7,1129,320,62940,1129,62940,128.01397,7136.58036,0.01794,51948,40681,167093,18946.18084,34038,3.85947,8780,0.99554,,
111,2021-03-15,Brazil,AL,TOTAL,18,3216,1048,141390,3216,141390,96.36368,4236.58602,0.02275,134234,15803,347291,10406.16871,112758,3.37866,42762,1.28131,,
111,2021-03-15,Brazil,AM,TOTAL,34,11573,541,332309,11573,332309,279.23101,8017.88449,0.03483,281825,726,812341,19599.99971,342021,8.25221,103019,2.48562,,
111,2021-03-15,Brazil,AP,TOTAL,6,1187,316,88363,1187,88363,140.35196,10448.12121,0.01343,69989,1919,153573,18158.61072,28163,3.33002,3628,0.42898,,
111,2021-03-15,Brazil,BA,TOTAL,102,13341,1163,744227,13341,744227,89.69907,5003.85798,0.01793,712692,172030,1978117,13299.99656,717157,4.82185,265902,1.78781,,
111,2021-03-15,Brazil,CE,TOTAL,81,12355,3285,474978,12314,473006,135.29232,5201.20393,0.02601,337718,63333,1535224,16811.33254,416224,4.55782,168419,1.84426,,
111,2021-03-15,Brazil,DF,TOTAL,29,5145,2056,319936,5145,319936,170.63160,10610.53280,0.01608,297890,1225,782118,25938.58987,169916,5.63519,66094,2.19198,,
111,2021-03-15,Brazil,ES,TOTAL,26,6746,1779,346544,6745,346245,167.86732,8623.39343,0.01947,326020,212277,1075551,26763.98791,178420,4.43980,58154,1.44710,,
111,2021-03-15,Brazil,GO,TOTAL,141,9722,4310,439021,9587,435945,138.52251,6255.32710,0.02214,415616,364370,893544,12731.53221,287850,4.10139,84126,1.19866,,
111,2021-03-15,Brazil,MA,TOTAL,22,5505,416,228827,5505,228827,77.80720,3234.22115,0.02406,209808,1618,555587,7852.61889,241681,3.41590,77680,1.09792,,
111,2021-03-15,Brazil,MG,TOTAL,37,20687,3215,974594,20687,974594,97.72405,4603.91904,0.02123,882947,2528192,3316118,15665.12703,838176,3.95949,376215,1.77722,,
111,2021-03-15,Brazil,MS,TOTAL,39,3667,1212,196094,3628,194882,131.95461,7056.31479,0.01870,180180,2425,626270,22535.91778,154163,5.54746,76948,2.76892,,
111,2021-03-15,Brazil,MT,TOTAL,86,6456,2556,274788,6308,271973,185.27947,7886.08642,0.02349,253805,39189,973510,27938.57079,115543,3.31595,52304,1.50106,,
111,2021-03-15,Brazil,PA,TOTAL,53,9427,1832,385536,9374,383704,109.57977,4481.48378,0.02445,360161,1852,980727,11400.00453,257931,2.99820,77855,0.90499,,
111,2021-03-15,Brazil,PB,TOTAL,59,4992,1025,239594,4992,239594,124.23699,5962.82795,0.02084,171911,60593,763570,19003.13255,195841,4.87394,61731,1.53631,,
111,2021-03-15,Brazil,PE,TOTAL,28,11411,921,318449,11411,318449,119.39851,3332.07737,0.03583,275105,4916,1314415,13753.32463,457496,4.78699,169102,1.76939,,
111,2021-03-15,Brazil,PI,TOTAL,27,3674,796,186897,3647,186101,112.24397,5709.86980,0.01966,182174,1317,570841,17439.70094,116968,3.57348,38670,1.18140,,
111,2021-03-15,Brazil,PR,TOTAL,41,13626,2143,763786,13626,763786,119.17134,6679.97964,0.01784,542910,14936,2546567,22271.96586,479024,4.18949,159432,1.39437,,
111,2021-03-15,Brazil,RJ,TOTAL,1,34330,1086,607806,34330,607806,198.84224,3520.46340,0.05648,567180,52017,2313502,13399.99790,759525,4.39923,232902,1.34899,,
111,2021-03-15,Brazil,RN,TOTAL,51,3988,1038,182801,3937,180362,113.72019,5212.67929,0.02182,133092,53902,635939,18134.17899,144210,4.11223,50899,1.45142,,
111,2021-03-15,Brazil,RO,TOTAL,48,3415,1493,166931,3415,166931,192.15350,9392.78932,0.02046,145043,227643,442780,24914.12173,57427,3.23127,18559,1.04427,,
111,2021-03-15,Brazil,RR,TOTAL,18,1250,166,86022,1232,85856,206.35201,14200.65009,0.01453,79054,38624,196302,32405.84983,27610,4.55790,13919,2.29777,,
111,2021-03-15,Brazil,RS,TOTAL,148,15105,1978,744844,15105,744844,132.76508,6546.79048,0.02028,693973,22148,2933353,25782.64375,611795,5.37736,213238,1.87425,,
111,2021-03-15,Brazil,SC,TOTAL,96,8791,2341,733309,8791,733309,122.69728,10234.90158,0.01199,685154,134194,1726340,24094.78131,302616,4.22366,98714,1.37777,,
111,2021-03-15,Brazil,SE,TOTAL,18,3141,1057,159857,3141,159857,136.64269,6954.24710,0.01965,147365,4610,333106,14491.08538,92111,4.00710,37081,1.61313,,
111,2021-03-15,Brazil,SP,TOTAL,100,64223,5259,2208242,64223,2208242,139.86135,4808.98897,0.02908,1950306,1053251,9544530,20785.55677,2892829,6.29985,1099874,2.39525,,
111,2021-03-15,Brazil,TO,TOTAL,18,1715,962,127093,1697,126131,109.03662,8080.34505,0.01349,108496,1885,389596,24769.81510,56294,3.57907,19779,1.25751,,
111,2021-03-15,Brazil,TOTAL,TOTAL,1334,279817,44314,11535178,279286,11519609,132.14143,5447.39926,0.02426,10196596,5115676,37907905,17901.71714,10087787,4.76388,3675786,1.73586,,
111,2021-03-16,Brazil,AC,TOTAL,11,1140,438,63378,1140,63378,129.26123,7186.24388,0.01799,52176,40681,170173,19295.41293,36377,4.12468,9035,1.02445,,
111,2021-03-16,Brazil,AL,TOTAL,18,3234,1154,142544,3234,142544,96.90303,4271.16428,0.02269,134837,15803,349582,10474.81585,119126,3.56947,44884,1.34490,,
111,2021-03-16,Brazil,AM,TOTAL,50,11623,1299,333608,11623,333608,280.43740,8049.22650,0.03484,283807,726,817439,19723.00323,360787,8.70500,106921,2.57977,,
111,2021-03-16,Brazil,AP,TOTAL,8,1195,755,89118,1195,89118,141.29788,10537.39310,0.01341,70375,1919,155413,18376.17398,28214,3.33605,3679,0.43501,,
111,2021-03-16,Brazil,BA,TOTAL,118,13459,4608,748835,13459,748835,90.49245,5034.84016,0.01797,718002,172030,1978117,13299.99656,739357,4.97111,272576,1.83268,,
111,2021-03-16,Brazil,CE,TOTAL,111,12466,6093,481071,12394,478046,136.50781,5267.92478,0.02591,339223,63333,1550683,16980.61493,425318,4.65741,177384,1.94243,,
111,2021-03-16,Brazil,DF,TOTAL,31,5176,1429,321365,5176,321365,171.65970,10657.92493,0.01611,299501,1225,782118,25938.58987,171757,5.69624,66419,2.20276,,
111,2021-03-16,Brazil,ES,TOTAL,37,6783,2426,348970,6780,348747,168.78803,8683.76196,0.01944,327795,212277,1075551,26763.98791,184423,4.58918,61431,1.52865,,
111,2021-03-16,Brazil,GO,TOTAL,163,9885,3703,442724,9807,439903,140.84499,6308.08876,0.02233,418852,364370,898311,12799.45412,301631,4.29775,88792,1.26514,,
111,2021-03-16,Brazil,MA,TOTAL,32,5537,669,229496,5537,229496,78.25948,3243.67673,0.02413,211484,1618,560986,7928.92790,245354,3.46781,79760,1.12732,,
111,2021-03-16,Brazil,MG,TOTAL,28,20715,6093,980687,20715,980687,97.85632,4632.70198,0.02112,888616,2528192,3316118,15665.12703,875769,4.13708,384235,1.81510,,
111,2021-03-16,Brazil,MS,TOTAL,42,3709,1447,197541,3667,196094,133.46595,7108.38414,0.01878,180784,2425,628275,22608.06640,159193,5.72846,77963,2.80545,,
